customer_unique_id,orders,first_order_date,last_order_date,revenue,aov,avg_review_score,avg_delivery_delay_days
b56b1a9a4dda863e4a6eac9a578ce5cd,1,2018-05-12,2018-05-12,383.6,383.6,5.0,-8.53787037037037
2c396d5d83a38a53f5985dbeff8d42ee,1,2018-02-10,2018-02-10,383.5,383.5,1.0,-1.4313078703703703
f1f9da389194bb249f35199e156e03c4,1,2018-04-04,2018-04-04,383.5,383.5,4.0,-16.22923611111111
c5f6047fb345ffd234cf5b26268988be,2,2017-05-12,2017-06-06,383.45,191.725,4.0,-24.354074074074074
d91da6adf28c3ef0597453b582f68e66,1,2018-08-07,2018-08-07,383.37,383.37,5.0,-29.616944444444446
71b14aca95bfbedbc5746d2c0a92d8e2,2,2017-11-20,2017-11-22,383.36,191.68,1.0,7.309114583333334
bd7491d137efc5fafb7a295bb2d238f7,1,2017-09-05,2017-09-05,383.32,383.32,5.0,-15.25070601851852
ab02d0d9a0f7e86cf2a3895842c579ba,1,2018-07-15,2018-07-15,383.31,383.31,5.0,-8.032905092592593
1c3a2bab6b3e18d65aa3923e2ec7b5db,1,2017-12-22,2017-12-22,383.3,383.3,1.0,-20.35670138888889
eb742a3b914c53d45f1a30c8e2fcd8bd,1,2017-12-20,2017-12-20,383.3,383.3,5.0,-15.2475
36d13ad5e10481dcb648df14f576379b,1,2018-04-23,2018-04-23,383.25,383.25,5.0,-18.30392361111111
221234182f828fb9f2a4ba9c89874ede,1,2016-10-04,2016-10-04,383.24,383.24,5.0,-42.554282407407406
a1a60b6cdb7de4b7251eab4f0ca8878e,1,2017-09-07,2017-09-07,383.2,383.2,5.0,-13.202754629629629
68d1040bf3b992cfabd1dded3b8bec39,1,2018-04-14,2018-04-14,383.12,383.12,4.0,-20.172453703703702
2a2a346b1b7d689bb1a182182372429f,1,2017-02-13,2017-02-13,383.1,383.1,5.0,-20.533472222222223
4288386cc177e8d8514a2fc1ccfbf2a5,1,2017-04-13,2017-04-13,383.1,383.1,5.0,-16.31747685185185
54df929c8defcf5055528c4fc49cba1c,1,2017-11-26,2017-11-26,383.08,383.08,1.0,-2.316921296296296
a5426f782dc6577780d5060953e8ed43,1,2017-12-06,2017-12-06,383.08,383.08,5.0,-10.021365740740741
b473037c9a5238bb73f2392b19f203ba,1,2017-02-02,2017-02-02,383.05,383.05,5.0,-29.50150462962963
dfae4f86093ca47b98a483eaedb23667,1,2018-07-12,2018-07-12,383.03,383.03,5.0,-8.536724537037037
cc33cb2701c2500c1c8ee50fd316b9cb,1,2018-08-21,2018-08-21,383.03,383.03,5.0,-11.34954861111111
15882cfb960f9bf1f7282011082d838c,1,2018-06-23,2018-06-23,383.03,383.03,5.0,-21.272407407407407
200ac352080f167ad0cf4ade344fbfd1,1,2018-07-23,2018-07-23,383.03,383.03,5.0,1.7908680555555556
0b9bce4e22ab922c862c4854c69852f6,1,2018-07-28,2018-07-28,382.92,382.92,5.0,-13.338761574074073
3d7140f7eb346da3202a5f121dc31f94,1,2018-08-06,2018-08-06,382.92,382.92,1.0,-9.160729166666666
ede7fe55b5511e9940b4821e1bfb555c,1,2018-04-05,2018-04-05,382.92,382.92,4.0,-18.006539351851853
e8d52071cb03beaf1320119dbc49cd8e,1,2017-09-14,2017-09-14,382.92,382.92,1.0,7.555775462962963
b507e4aca8c030b247cebc90574ea6b2,1,2017-04-10,2017-04-10,382.88,382.88,3.0,3.572349537037037
9b226fa3cf0170ea1b4962f5279c6ca4,1,2017-02-14,2017-02-14,382.88,382.88,5.0,-13.76795138888889
bbfe3f3e85aa0fcd0161729fb4f3c80f,1,2017-11-24,2017-11-24,382.79,382.79,5.0,-6.0798958333333335
7995500ad11496d8d7686bf3381d3f86,1,2018-07-24,2018-07-24,382.74,382.74,5.0,-13.37599537037037
18f3465c95a1314ad1536112aa513110,1,2018-08-21,2018-08-21,382.74,382.74,4.0,-5.089166666666666
08a14d6f05e910296326bdfd02e0da04,1,2017-09-18,2017-09-18,382.62,382.62,5.0,-8.232430555555556
4d98a16aebfef3772cc4d547bcae8761,2,2017-10-25,2017-11-17,382.59,191.295,5.0,-10.193778935185184
32e93651fbc6d641cffdc40c50d982a3,2,2017-03-27,2017-03-27,382.51,191.255,3.0,-14.915416666666667
48afc9c17d4b68ee361437ef06e82740,1,2017-06-16,2017-06-16,382.43,382.43,3.0,-8.366493055555555
b7452c2bff3bfdbe63b773bd744d3d46,1,2018-02-04,2018-02-04,382.42,382.42,4.0,-10.88699074074074
310196abfa8b801362582df6b1c28030,1,2017-11-14,2017-11-14,382.39,382.39,5.0,-12.199479166666666
83fc2df1501615dc77698806d961fa52,1,2018-04-19,2018-04-19,382.39,382.39,5.0,-5.101759259259259
b8d87455f7eca8954cb5963ed9f9f9a5,1,2017-04-10,2017-04-10,382.38,382.38,1.0,-28.462372685185183
a88fbd7316175b0da268d37cbbfd72d4,1,2017-09-14,2017-09-14,382.3,382.3,5.0,4.813263888888889
c91f28d2897be83bf943056ef4cf252e,1,2018-05-21,2018-05-21,382.28,382.28,4.0,-14.97048611111111
b70170c1c602142b425d3049b0729cf5,1,2018-04-22,2018-04-22,382.27,382.27,3.0,-18.39255787037037
be0260fad2bba2bca312d43d22a84515,1,2018-04-23,2018-04-23,382.25,382.25,5.0,-9.21351851851852
5d95e109691d37564783df0a4e411407,1,2018-04-24,2018-04-24,382.22,382.22,5.0,-8.170370370370371
5be503e38e533742b939bdcb421ef385,1,2017-09-28,2017-09-28,382.16,382.16,5.0,-16.157766203703705
7b13299286144c82451d495e7cb701f2,1,2018-07-04,2018-07-04,382.14,382.14,5.0,-23.318969907407407
6b5d5706d1c35b7e31737317c9e0c4fe,1,2017-12-10,2017-12-10,382.14,382.14,5.0,-15.129537037037037
61fb51749e4f73e380f5ffb5f6b42e34,1,2018-05-30,2018-05-30,382.14,382.14,5.0,-25.078125
7d0b1773dc928e29e86a230ca9557d08,2,2017-11-29,2018-04-23,382.02,191.01,5.0,-2.634837962962963
35a71ad2ea8603b9557711cf960a2efe,1,2017-10-27,2017-10-27,382.0,382.0,5.0,-32.25575231481481
89be58cbdd6ef318e3ed93fdb22be178,2,2018-01-28,2018-03-26,382.0,191.0,2.0,-6.766313657407407
b3594bb146f9ab181aeb6c72deaabe54,1,2018-01-31,2018-01-31,381.9,381.9,4.0,-13.025300925925926
dd73abcfc2e958c4160e0be6303e4982,1,2017-11-13,2017-11-13,381.9,381.9,5.0,-3.1808217592592594
414490331521a9ef9449a48b71d8c4c4,1,2018-01-20,2018-01-20,381.9,381.9,5.0,-8.098668981481481
55561c5398f644830ecf3479738c3cb7,1,2017-10-20,2017-10-20,381.88,381.88,2.0,-1.1845023148148148
918defbde32da786dc3e8a2fc90d6a2f,1,2018-02-26,2018-02-26,381.88,381.88,1.0,11.772430555555555
f67b6419ca1040caadd1ffd6d105f4b0,1,2017-12-11,2017-12-11,381.88,381.88,1.0,-23.09865740740741
6d1e98680b63e538f35f99c7e79f1473,1,2017-12-13,2017-12-13,381.88,381.88,5.0,-12.198252314814814
5c9295cac81961886a8d3596379e0f52,1,2018-02-22,2018-02-22,381.88,381.88,4.0,-10.188368055555555
658d64ac4045f10a4b38e31e37d97ee2,1,2018-02-26,2018-02-26,381.88,381.88,4.0,-14.193344907407408
bf06784da4b8cdc0848101cf143f2e78,1,2017-12-13,2017-12-13,381.88,381.88,5.0,-19.364456018518517
ddb5ae1911306999e95e6af661b95113,1,2018-03-18,2018-03-18,381.86,381.86,1.0,27.920011574074074
6af770a9a52cec73e7324676bc6e257d,1,2018-03-16,2018-03-16,381.86,381.86,5.0,0.8011689814814815
092232fb3902fb912c80531bc1460f75,1,2018-03-20,2018-03-20,381.86,381.86,5.0,-15.979872685185185
0fe4ad1853ca222fc9b0718ba6c32cd8,1,2018-04-04,2018-04-04,381.86,381.86,5.0,-4.040127314814815
61ab48f850b699b36a2d6f41dd2baafd,1,2018-01-22,2018-01-22,381.76,381.76,1.0,7.796956018518519
dfc218e598a5a22cb02a24e5aca66f9e,1,2017-11-24,2017-11-24,381.69,381.69,1.0,-8.046886574074074
26a2b0baec2ef2e226f1297de4b6a86f,1,2018-08-21,2018-08-21,381.63,381.63,1.0,-24.497743055555556
5a83ed9c112da985d12f9d1a3762008c,1,2018-07-13,2018-07-13,381.59,381.59,5.0,-12.372777777777777
bf4ab46b9030a846535307564fd4f525,1,2018-05-21,2018-05-21,381.57,381.57,3.0,-11.283217592592592
c7cf316c752d0adbf0d47feed7fdd0ef,1,2017-06-26,2017-06-26,381.53,381.53,2.0,-22.639027777777777
aaf97f99c731d8d84810ff16e6ded10d,2,2017-07-20,2017-09-07,381.53,190.765,4.0,-10.265434027777777
c626f14a28a53ddbf8f9dab20c4fbb63,1,2017-02-27,2017-02-27,381.51,381.51,,5.589988425925926
c13401002a5f9b60befb4c720de50be0,1,2018-07-26,2018-07-26,381.48,381.48,5.0,0.7170949074074074
70f0fca2435f0fa72fe85699630791fc,2,2017-02-09,2017-02-09,381.39,190.695,3.5,-28.51433449074074
51d8d985d769925b981b4a34ddf6dfc6,2,2017-09-03,2018-05-03,381.33,190.665,5.0,-16.746099537037036
40b6c3ee38eb6409178eacffd8b99021,1,2017-09-04,2017-09-04,381.32,381.32,5.0,-12.486145833333333
7445aa84723ec33360ff1817dc12651c,1,2018-07-05,2018-07-05,381.32,381.32,4.0,-18.131122685185186
fb729c7c87e874dfba7d6f75d40026f5,1,2018-05-25,2018-05-25,381.28,381.28,5.0,-26.25625
a82301b543c924e58739adcb64ac52b1,1,2018-03-20,2018-03-20,381.22,381.22,1.0,10.039282407407407
9d73d8f25f88429a758525f465ca627d,1,2018-05-13,2018-05-13,381.17,381.17,4.0,-10.231435185185186
a78244b7ca1f8d3ea7953aeaa1df1a97,1,2017-10-01,2017-10-01,381.0,381.0,1.0,-15.284513888888888
e757dd9497298910a84a1919b8c35a8a,1,2018-08-20,2018-08-20,380.97,380.97,5.0,-5.334675925925926
4c447a622f519b77990f8db6dc763af7,1,2017-07-28,2017-07-28,380.94,380.94,2.0,-16.08630787037037
d415d34f0683795bf85ab0bf30553504,1,2018-01-30,2018-01-30,380.92,380.92,5.0,-13.071099537037037
cf59543e03e899957e7e6dc6c6e62619,1,2018-08-17,2018-08-17,380.85,380.85,5.0,-6.324756944444444
371731a0c38d36355c9391a2050e46ea,1,2018-08-16,2018-08-16,380.85,380.85,5.0,-20.308738425925927
5735fac0e3e12fee0b0545828a977acd,2,2017-02-21,2017-06-30,380.76,190.38,3.5,-11.879456018518518
908d9b3ddf294228e1d651a4374aa322,1,2018-02-27,2018-02-27,380.75,380.75,1.0,13.566215277777777
de0e8bcaed4ac79a37175ded40b9b005,1,2017-02-16,2017-02-16,380.75,380.75,5.0,-16.578587962962963
7af87661a92c6dd8347715433698be80,1,2018-02-14,2018-02-14,380.74,380.74,3.0,15.79613425925926
22dbde006daf8ad7c9335c2c286d2ab9,1,2017-10-17,2017-10-17,380.72,380.72,5.0,-8.204976851851852
4515b05f3788bb7a5e66e63457aaf6ce,1,2018-01-24,2018-01-24,380.68,380.68,5.0,-9.018159722222222
cdcdfeb02df3472c398010522265e5ba,1,2017-06-22,2017-06-22,380.68,380.68,1.0,-9.134930555555556
a4256a04a7078f478e598467d9727225,1,2017-06-10,2017-06-10,380.66,380.66,,-17.22443287037037
f552f5a6b48593013aca097f4d699b45,1,2018-08-01,2018-08-01,380.46,380.46,5.0,-13.327905092592593
17a2d93cb1aab45e3d21d5eba7daaed2,2,2017-06-27,2017-12-18,380.44,190.22,4.0,-20.736984953703704
8257caefd0d3ed59fd4e00770b7da2ba,1,2018-01-17,2018-01-17,380.4,380.4,1.0,-7.209039351851852
452185d4297d39dc139799ce818d8307,1,2018-03-07,2018-03-07,380.4,380.4,5.0,-1.2829513888888888
82ab7d52a677122ad223dc866567678d,1,2018-03-24,2018-03-24,380.3,380.3,2.0,4.8657407407407405
7c66c3f2d0e3d127cf9435d8c5409e38,1,2018-06-07,2018-06-07,380.3,380.3,3.0,-26.16053240740741
119ef53bf73dbe83b9e5a2149b8f6137,1,2018-06-13,2018-06-13,380.29,380.29,5.0,-14.313101851851853
80aca08aae577d2772b22fea69d2eb0a,1,2018-06-28,2018-06-28,380.22,380.22,5.0,-24.34898148148148
79c04f21df92026bf1cd10262a7e0820,1,2018-05-31,2018-05-31,380.2,380.2,5.0,-36.179537037037036
167d137b34ca4a407c59e3b8ed1742af,1,2018-08-14,2018-08-14,380.13,380.13,5.0,-2.2646296296296295
0fb360a422d2297dcf21d4d7b91028db,1,2017-12-01,2017-12-01,380.08,380.08,2.0,7.900486111111111
a27ca82e1be334b38bed939304014219,1,2018-04-11,2018-04-11,380.0,380.0,4.0,-15.32943287037037
8102e59409ef53183afa74b08fd2a82e,1,2017-09-21,2017-09-21,379.99,379.99,5.0,-20.239814814814814
2c6a43ddee87c8dd2169e28b191479ce,1,2018-05-02,2018-05-02,379.97,379.97,3.0,14.728032407407408
ad35f30aec87a8d4dd5fb9db2c45c12d,1,2017-05-30,2017-05-30,379.84,379.84,5.0,-18.384027777777778
0eb05d144016b81ff1ab9ebb6260234c,1,2017-04-19,2017-04-19,379.71,379.71,5.0,-0.5599189814814814
d0c8fa169b9f2995d6a1692a0e3aae32,2,2017-12-29,2017-12-29,379.71,189.855,2.5,-33.160503472222224
adfae35ff9b67586302b5ddb0b7897db,1,2017-06-04,2017-06-04,379.67,379.67,4.0,-13.306875
66b61fb935c16dfef3626586e128a0cd,1,2017-05-12,2017-05-12,379.5,379.5,4.0,-11.231770833333334
13e3606fa566f802de9f6f2d9df66712,1,2017-08-15,2017-08-15,379.47,379.47,5.0,-17.052094907407408
e6d2b4f631b8ee3d05e18d9601dc1772,1,2018-03-08,2018-03-08,379.46,379.46,5.0,-10.09113425925926
6b8c64a9320a51ad29012e5fbb9628ab,1,2018-04-30,2018-04-30,379.35,379.35,5.0,-13.464525462962962
b1482f131c2d685fb4ff0af4b9f1bfbc,1,2018-04-22,2018-04-22,379.3,379.3,4.0,-14.449282407407408
31aa2034dc4b34b06487e22a53b4a07a,2,2017-09-14,2017-09-29,379.28,189.64,5.0,-9.16691550925926
4e87ffc8f20c0e2dc777fafd828b3cd0,1,2017-06-10,2017-06-10,379.23,379.23,5.0,-6.141412037037037
c2f625c552daba83f3a900dc25d6c700,1,2017-07-22,2017-07-22,379.2,379.2,4.0,-4.249907407407408
690c7559d9d62f2464c47042a655bf57,1,2017-08-30,2017-08-30,379.2,379.2,4.0,-6.663275462962963
f72c62e3003b21da59e71cc5d92fa7ac,1,2017-05-24,2017-05-24,379.2,379.2,5.0,-19.410960648148148
fdaa79b9ae7e3cccf3ad02f2c5be4f8f,1,2017-05-15,2017-05-15,379.2,379.2,5.0,-14.211805555555555
52b7e40d53b336e18d6346d2236a5ede,1,2018-07-30,2018-07-30,379.11,379.11,5.0,-19.971550925925925
227e21e67b761ef2aece576321e1e1ef,1,2018-04-19,2018-04-19,379.09,379.09,5.0,-11.396608796296297
01e019838e4e21dd66bb6f69352334f8,1,2017-12-03,2017-12-03,379.08,379.08,4.0,-15.204039351851852
692913ce7e2229e290242c8df3968490,1,2017-12-21,2017-12-21,379.07,379.07,5.0,-11.246863425925925
491048d83a4c76f7461a81902b74ef09,1,2017-10-17,2017-10-17,379.0,379.0,5.0,-7.157893518518518
0795c2e6501b727255b4f0fa37986860,1,2018-06-04,2018-06-04,379.0,379.0,2.0,-26.107256944444444
d557ddc6a5d521f22173bebc2d116806,1,2018-04-02,2018-04-02,378.99,378.99,5.0,-6.138402777777777
d7c6335139cb055ed0ce1125ddc788d8,2,2017-06-26,2017-11-28,378.96,189.48,5.0,-11.863802083333333
31338345a9cbb90d4692d1141353313d,1,2018-07-14,2018-07-14,378.96,378.96,,2.993599537037037
10c14b8d65ccf290efb3018a713ce117,1,2017-10-12,2017-10-12,378.93,378.93,5.0,-1.2579166666666668
1858eacbc8be35fe3b5dcfcd6d249462,1,2017-12-21,2017-12-21,378.91,378.91,4.0,-32.307546296296294
c01a9ddc8ac16b8c24c5a432a627c8e8,1,2017-06-08,2017-06-08,378.89,378.89,5.0,-1.535462962962963
dd11aa654d333223157f530964a2d1cf,1,2018-04-28,2018-04-28,378.88,378.88,3.0,-10.461087962962964
b2c80924e40eb8711702a1b9bc2c7e58,1,2018-08-05,2018-08-05,378.86,378.86,5.0,-27.627314814814813
22c74adc2265375db611c05482fa9b7b,1,2017-10-23,2017-10-23,378.84,378.84,5.0,-21.214270833333334
573ff8a94d4f6ead11ddfd5e57345cb0,1,2018-08-20,2018-08-20,378.84,378.84,4.0,-0.41194444444444445
0680711d6e757ec7287a047650d3896b,1,2017-10-06,2017-10-06,378.83,378.83,5.0,-6.129108796296296
a969483b9d351aec998c07ed26526fc9,1,2017-06-10,2017-06-10,378.8,378.8,5.0,-21.29712962962963
9dc32085c4249c00f3b3965122395018,1,2018-02-11,2018-02-11,378.74,378.74,1.0,-17.942349537037035
cc1c732ee15c432d060c876c7e9aec5c,1,2018-07-10,2018-07-10,378.74,378.74,5.0,-8.285752314814815
77570428461c3b2bcdc9934f069f2692,1,2018-02-17,2018-02-17,378.74,378.74,5.0,-19.34111111111111
e7faa4909187fbe531e3297afc72c649,1,2018-01-31,2018-01-31,378.74,378.74,5.0,-25.141273148148148
1c94292fd864639bde9f9373156d6c07,1,2018-01-21,2018-01-21,378.74,378.74,1.0,-14.317974537037037
31e34c9568c4675478a694c317cad2d5,1,2018-07-03,2018-07-03,378.68,378.68,1.0,-13.19875
b93a5a889d5631f90288141fed44d192,1,2017-11-25,2017-11-25,378.63,378.63,1.0,-13.50548611111111
af3afb557b92d4b738662b63bd68f894,1,2017-02-18,2017-02-18,378.61,378.61,4.0,-19.63140046296296
5d5adbd08f3898549b7a636ba275e717,1,2017-03-13,2017-03-13,378.61,378.61,5.0,-15.27763888888889
0f1bc2cfe415c3d1aba852b5cd6aee42,1,2017-01-31,2017-01-31,378.61,378.61,4.0,-43.53747685185185
147375750bdc81b55b75dc08daf84c8a,1,2017-01-18,2017-01-18,378.61,378.61,,-44.46391203703703
803461347ee3462973945864b85228dd,1,2017-03-23,2017-03-23,378.57,378.57,5.0,-16.331157407407407
dc986ff28daaca3f8d0d08008ca08312,1,2018-03-26,2018-03-26,378.5,378.5,4.0,-26.95480324074074
4593219d4fdf421ccc0f4726d6649da9,1,2018-04-11,2018-04-11,378.4,378.4,4.0,-4.15630787037037
64699e030d4eee9bad09e89440a40f76,1,2018-03-20,2018-03-20,378.39,378.39,4.0,-0.29252314814814817
63e2ddffbebc468591b9f44db1775cc1,1,2018-06-10,2018-06-10,378.34,378.34,1.0,-39.03554398148148
98e3117841a2431959d17808f04bf23c,3,2017-08-29,2018-07-22,378.31,126.10333333333334,3.0,-10.564448302469136
bc56ffa5e684ac8cd70e64563a7d8399,1,2018-07-31,2018-07-31,378.3,378.3,4.0,-22.20601851851852
bdc7f95d05c71fab5c86c5388f27872b,1,2017-12-18,2017-12-18,378.26,378.26,5.0,-12.354918981481482
95b903120174e73b65af44e941ade781,1,2017-05-19,2017-05-19,378.25,378.25,5.0,-18.310324074074074
ab34c4906de4713a4c818ae8546e54be,1,2017-12-02,2017-12-02,378.24,378.24,1.0,7.967233796296297
012755131a5b785b0ae3291c339a9051,1,2018-03-24,2018-03-24,378.2,378.2,4.0,-7.8593981481481485
2c971f93b395018e49b3a670770a7b4b,1,2017-09-15,2017-09-15,378.18,378.18,5.0,-12.138599537037036
d05d383e38406accbeebf3ed815e9bcb,1,2017-09-15,2017-09-15,378.18,378.18,5.0,-14.204085648148148
0ff496711329d7a5d58e8a43716b3e6d,1,2017-02-03,2017-02-03,378.09,378.09,5.0,-32.28822916666667
8ee4fb8d09197a94094f4161e1f2dd2c,1,2017-09-06,2017-09-06,378.08,378.08,5.0,-3.4598032407407406
9ece1c68d65c90d06f6a82430ba37437,1,2018-03-22,2018-03-22,378.06,378.06,1.0,0.8790740740740741
85cab64f191e004bab32aca3e8572100,1,2018-02-04,2018-02-04,378.05,378.05,3.0,-14.338414351851853
16377aa80ffdcd944c6130cef24ca353,1,2017-11-25,2017-11-25,378.05,378.05,5.0,-6.185150462962963
458b1248916e502eafa8a0e418c45562,1,2018-06-23,2018-06-23,378.04,378.04,5.0,-8.283125
86187e13a3420bf45ceeddbfc7843113,1,2018-04-23,2018-04-23,378.04,378.04,5.0,-9.247928240740741
828eccc3f8cf1da7d8f83857ec0744bf,1,2018-06-13,2018-06-13,378.04,378.04,4.0,-9.282708333333334
04a48e2b0435f0d9bfb6bd37efde50ec,1,2017-11-20,2017-11-20,378.02,378.02,5.0,-18.418703703703702
b7343dc001a69a3fc9c31961b5dea892,1,2018-03-22,2018-03-22,378.0,378.0,5.0,-16.205266203703705
caceb3a6e3c350e04aa5d049f7598a1b,1,2018-02-14,2018-02-14,377.99,377.99,5.0,-8.064490740740741
6cae83ec1b251bb3a2a2d04203e56498,1,2017-12-25,2017-12-25,377.99,377.99,4.0,-17.483935185185185
31f508f472ebf8a37c13a7b85693db44,1,2017-05-10,2017-05-10,377.98,377.98,5.0,-8.670243055555556
db1677d58ff684b027e8ca55ff02f7fb,1,2018-02-26,2018-02-26,377.88,377.88,4.0,-9.882592592592593
52b8fc428690f8974a3d3ff3a162f7b7,2,2018-06-20,2018-08-26,377.78,188.89,3.0,-14.691203703703703
1bbf6de8bbe287cb474e57d437d72969,2,2017-10-04,2017-10-04,377.76,188.88,4.0,-15.178547453703704
937957cb1bc6deab6796d96f528d849d,1,2018-08-07,2018-08-07,377.7,377.7,5.0,-10.969143518518518
ba7a268d5ae1746f3df84ec46deab62f,1,2017-11-12,2017-11-12,377.63,377.63,4.0,-13.185277777777777
74241f7a4fc1aa904b065d494f3e64ec,1,2017-12-14,2017-12-14,377.63,377.63,2.0,-8.3421875
aa45ad0284650e38707f49e82b230f69,1,2018-03-29,2018-03-29,377.56,377.56,3.0,-9.054097222222222
bd70535b91eb978735f163b01dd4f7d8,1,2018-01-22,2018-01-22,377.55,377.55,5.0,-15.067662037037037
79a5067ec16a54f34bd3e4a31944adbb,1,2017-01-31,2017-01-31,377.53,377.53,5.0,-13.378344907407408
55886b0da0e1a4c9e753f3250419c0fa,1,2018-03-24,2018-03-24,377.5,377.5,2.0,-14.2284375
b486c628dffcdfd1611d5cfe24ee0b70,1,2018-05-01,2018-05-01,377.46,377.46,5.0,-16.347939814814815
ca0cd3df6d6d19d7f9a1b95c0465b52f,1,2017-08-07,2017-08-07,377.45,377.45,5.0,-12.236481481481482
c0a2e2e17f16e2d424667e45e501c39f,1,2017-08-05,2017-08-05,377.42,377.42,5.0,-27.19534722222222
39e30c13156ac7711d6eb298cfce1fdf,1,2018-08-07,2018-08-07,377.42,377.42,1.0,-0.21355324074074075
40f782391f3127f62dda62d6f4be2e31,1,2018-06-29,2018-06-29,377.39,377.39,5.0,-18.117037037037036
970875880538c798adfc5a56a7fdd734,1,2018-06-04,2018-06-04,377.32,377.32,5.0,-6.653819444444444
cb7ff71b249d7bff7b81a5fe2e0a1a70,1,2018-06-18,2018-06-18,377.31,377.31,4.0,-12.253483796296296
33cb9fa1317cf6ec1b42006bd98eb038,1,2018-01-15,2018-01-15,377.27,377.27,4.0,-30.209224537037038
f1eba5a73615098b794658b5cefc0e90,1,2017-08-28,2017-08-28,377.27,377.27,5.0,-15.458298611111111
831169e5f0a54e2b8ee8e051ba28406b,1,2017-10-01,2017-10-01,377.25,377.25,4.0,-15.213136574074074
78a181850af81e9efac18b4fdc67c48c,1,2017-08-31,2017-08-31,377.17,377.17,5.0,-8.247164351851852
a9e4348b76f85861ada324e72dc92aca,2,2017-12-11,2018-04-12,377.15,188.575,5.0,-27.643136574074074
18eb5dabb4335ff95df3036b4bb905d2,1,2017-08-08,2017-08-08,377.09,377.09,5.0,3.458483796296296
239c38c21fc31782faa965955fe6d67b,1,2018-05-17,2018-05-17,377.07,377.07,5.0,-10.209282407407407
14296c52ecd7063d06a69f915d801299,1,2018-06-04,2018-06-04,377.07,377.07,4.0,-26.299537037037037
d463415600be7fa2bad9916b040484e1,1,2018-03-16,2018-03-16,377.06,377.06,5.0,-16.25082175925926
ee7b3e0d0693ec5f9f39edd9630a9e87,1,2018-04-09,2018-04-09,377.03,377.03,5.0,-21.067627314814814
aff51d3159250387ea5417cf54e261a1,1,2018-03-27,2018-03-27,377.03,377.03,2.0,-17.203865740740742
391a0503fb6a687f6100a2b45e7dbb1f,1,2018-03-15,2018-03-15,377.03,377.03,5.0,-14.422349537037038
e863397ca773c34a6c8d75017b5557ec,1,2018-03-02,2018-03-02,377.0,377.0,1.0,-15.105902777777779
74c47b3790848b8498124ff22a650126,1,2018-01-20,2018-01-20,376.97,376.97,5.0,10.515960648148148
b816c3f833722212e7dd706e07292a0e,1,2017-06-05,2017-06-05,376.92,376.92,5.0,-8.384884259259259
f5dc702f5cb2bbcf543ecc755729a99c,1,2018-03-25,2018-03-25,376.87,376.87,3.0,-5.126018518518518
b61cd386c324cb8c071b4bd6ce7dea86,1,2018-07-30,2018-07-30,376.85,376.85,3.0,-9.414016203703703
f9e540cafddaa8f7df04644ccd520a33,1,2018-06-25,2018-06-25,376.83,376.83,5.0,-16.12875
60773a7bbe6c8189c0799fa572a43a65,1,2017-04-21,2017-04-21,376.76,376.76,5.0,-10.379224537037038
b065a51c02cacf81aa7511607eb96d9e,1,2018-02-13,2018-02-13,376.76,376.76,5.0,-6.115486111111111
637ea98cd161c62ef22d4c9c9a9de6b6,1,2018-06-30,2018-06-30,376.7,376.7,5.0,-17.22315972222222
edd3f97254cf3ce5e95da8245dea95dd,1,2018-05-21,2018-05-21,376.69,376.69,1.0,9.034467592592593
b24701a0f39c768ca2fd72d30e7b8f9b,1,2018-08-16,2018-08-16,376.61,376.61,5.0,-11.247314814814814
47a69c6cc3076785e2a5ebe97997eecf,1,2018-06-13,2018-06-13,376.57,376.57,5.0,-18.54425925925926
6ab2c51644e62c63bbfe914fd945adce,1,2017-11-24,2017-11-24,376.56,376.56,4.0,-13.184618055555555
56181f89940ab3c08ebc6e7749ec6f3d,1,2017-04-22,2017-04-22,376.51,376.51,5.0,-14.47726851851852
1a4e78b4dd5dcf620f9256901eac431f,1,2018-08-20,2018-08-20,376.49,376.49,5.0,-12.369664351851853
960cd781de6f284ffe6a1af944d8811e,1,2018-08-15,2018-08-15,376.49,376.49,5.0,-13.254375
22abb23a37bf693f3f66fecb4232c136,1,2018-07-11,2018-07-11,376.45,376.45,4.0,-13.018865740740742
7cbf84875196ee1d04dc880ebbfaa7ef,2,2017-06-14,2018-05-09,376.42,188.21,3.0,2.2056944444444446
6f1b644a068a6fecb7fbac8f5fcfa056,1,2018-05-20,2018-05-20,376.4,376.4,1.0,-6.519131944444444
76f283349c070c1520b14b89a6e00b7d,1,2018-04-03,2018-04-03,376.39,376.39,5.0,-3.1608217592592593
ae93b440b4e0b9ac8e2bbe84a3862f11,1,2018-04-03,2018-04-03,376.39,376.39,5.0,-8.991550925925926
3a6179e33b41aef79c76c59a5cf79859,1,2018-06-07,2018-06-07,376.39,376.39,3.0,-20.17222222222222
88a830a14a479075c655c2f9d3ba3934,1,2018-02-14,2018-02-14,376.38,376.38,,-18.345405092592593
688deb9cca8945d44d111aed9a13e604,1,2018-06-03,2018-06-03,376.36,376.36,5.0,-28.421168981481483
b53c2691f8d9e0f58c1b548a4e68ec12,1,2017-07-21,2017-07-21,376.29,376.29,5.0,-6.192534722222222
38d28c9b9ef86aee5b149ef3b8440500,1,2018-02-05,2018-02-05,376.26,376.26,4.0,-3.028541666666667
39aaabcbaa2141629e926ef1fb36abd0,1,2018-01-10,2018-01-10,376.26,376.26,5.0,-12.352407407407407
